fecha,hora,timestamp,posicion,nombre_trend,volumen,volumen_numerico
29-08-2025,11:30,29-08-2025|11:30,2,jungkook,190.000 tweet,190000.0
29-08-2025,11:30,29-08-2025|11:30,3,Stroll,9.891 tweet,9891.0
29-08-2025,11:30,29-08-2025|11:30,4,Armani,45.800 tweet,45800.0
29-08-2025,11:30,29-08-2025|11:30,5,Corrientes,52.200 tweet,52200.0
29-08-2025,11:30,29-08-2025|11:30,6,chappell,59.200 tweet,59200.0
29-08-2025,11:30,29-08-2025|11:30,7,lorde,23.799 tweet,23799.0
29-08-2025,11:30,29-08-2025|11:30,8,Skrillex,18.799 tweet,18799.0
29-08-2025,11:30,29-08-2025|11:30,9,Lomas de Zamora,35.800 tweet,35800.0
29-08-2025,12:00,29-08-2025|12:00,1,sabrina,262.000 tweet,262000.0
29-08-2025,12:00,29-08-2025|12:00,10,Briatore,,
29-08-2025,12:00,29-08-2025|12:00,2,jungkook,247.000 tweet,247000.0
29-08-2025,12:00,29-08-2025|12:00,3,Armani,46.400 tweet,46400.0
29-08-2025,12:00,29-08-2025|12:00,4,Stroll,11.200 tweet,11200.0
29-08-2025,12:00,29-08-2025|12:00,5,Corrientes,53.000 tweet,53000.0
29-08-2025,12:00,29-08-2025|12:00,6,lorde,23.200 tweet,23200.0
29-08-2025,12:00,29-08-2025|12:00,7,chappell,59.400 tweet,59400.0
29-08-2025,12:00,29-08-2025|12:00,8,Skrillex,18.200 tweet,18200.0
29-08-2025,12:00,29-08-2025|12:00,9,Lomas de Zamora,35.800 tweet,35800.0
29-08-2025,12:30,29-08-2025|12:30,1,sabrina,253.000 tweet,253000.0
29-08-2025,12:30,29-08-2025|12:30,10,Lomas de Zamora,32.000 tweet,32000.0
29-08-2025,12:30,29-08-2025|12:30,2,Jungkook,302.000 tweet,302000.0
29-08-2025,12:30,29-08-2025|12:30,3,Armani,47.200 tweet,47200.0
29-08-2025,12:30,29-08-2025|12:30,4,Briatore,1.157 tweet,1157.0
29-08-2025,12:30,29-08-2025|12:30,5,Corrientes,53.800 tweet,53800.0
29-08-2025,12:30,29-08-2025|12:30,6,Stroll,12.000 tweet,12000.0
29-08-2025,12:30,29-08-2025|12:30,7,chappell,49.400 tweet,49400.0
29-08-2025,12:30,29-08-2025|12:30,8,lorde,17.799 tweet,17799.0
29-08-2025,12:30,29-08-2025|12:30,9,Skrillex,16.000 tweet,16000.0
29-08-2025,13:00,29-08-2025|13:00,1,sabrina,260.000 tweet,260000.0
29-08-2025,13:00,29-08-2025|13:00,10,Lomas de Zamora,32.800 tweet,32800.0
29-08-2025,13:00,29-08-2025|13:00,2,Jungkook,345.000 tweet,345000.0
29-08-2025,13:00,29-08-2025|13:00,3,Armani,47.800 tweet,47800.0
29-08-2025,13:00,29-08-2025|13:00,4,Briatore,1.406 tweet,1406.0
29-08-2025,13:00,29-08-2025|13:00,5,Corrientes,54.800 tweet,54800.0
29-08-2025,13:00,29-08-2025|13:00,6,Stroll,12.000 tweet,12000.0
29-08-2025,13:00,29-08-2025|13:00,7,chappell,50.400 tweet,50400.0
29-08-2025,13:00,29-08-2025|13:00,8,lorde,18.200 tweet,18200.0
29-08-2025,13:00,29-08-2025|13:00,9,Skrillex,16.400 tweet,16400.0
29-08-2025,13:30,29-08-2025|13:30,1,sabrina,257.000 tweet,257000.0
29-08-2025,13:30,29-08-2025|13:30,10,Lomas de Zamora,29.799 tweet,29799.0
29-08-2025,13:30,29-08-2025|13:30,2,Jungkook,370.000 tweet,370000.0
29-08-2025,13:30,29-08-2025|13:30,3,Briatore,1.828 tweet,1828.0
29-08-2025,13:30,29-08-2025|13:30,4,Armani,48.599 tweet,48599.0
29-08-2025,13:30,29-08-2025|13:30,5,Corrientes,55.800 tweet,55800.0
29-08-2025,13:30,29-08-2025|13:30,6,chappell,44.000 tweet,44000.0
29-08-2025,13:30,29-08-2025|13:30,7,lorde,15.399 tweet,15399.0
29-08-2025,13:30,29-08-2025|13:30,8,Skrillex,15.800 tweet,15800.0
29-08-2025,13:30,29-08-2025|13:30,9,#felizcumpleanita,,
29-08-2025,14:00,29-08-2025|14:00,1,sabrina,264.000 tweet,264000.0
29-08-2025,14:00,29-08-2025|14:00,10,Lomas de Zamora,30.600 tweet,30600.0
29-08-2025,14:00,29-08-2025|14:00,2,Briatore,2.220 tweet,2220.0
29-08-2025,14:00,29-08-2025|14:00,3,Jungkook,392.000 tweet,392000.0
29-08-2025,14:00,29-08-2025|14:00,4,Armani,48.800 tweet,48800.0
29-08-2025,14:00,29-08-2025|14:00,5,#felizcumpleanita,,
29-08-2025,14:00,29-08-2025|14:00,6,Corrientes,56.000 tweet,56000.0
29-08-2025,14:00,29-08-2025|14:00,7,chappell,45.400 tweet,45400.0
29-08-2025,14:00,29-08-2025|14:00,8,lorde,15.600 tweet,15600.0
29-08-2025,14:00,29-08-2025|14:00,9,Skrillex,15.000 tweet,15000.0
29-08-2025,14:30,29-08-2025|14:30,1,sabrina,264.000 tweet,264000.0
29-08-2025,14:30,29-08-2025|14:30,10,Lomas de Zamora,27.200 tweet,27200.0
29-08-2025,14:30,29-08-2025|14:30,2,Briatore,2.578 tweet,2578.0
29-08-2025,14:30,29-08-2025|14:30,3,Armani,49.400 tweet,49400.0
29-08-2025,14:30,29-08-2025|14:30,4,Jungkook,406.000 tweet,406000.0
29-08-2025,14:30,29-08-2025|14:30,5,Corrientes,57.200 tweet,57200.0
29-08-2025,14:30,29-08-2025|14:30,6,#felizcumpleanita,,
29-08-2025,14:30,29-08-2025|14:30,7,chappell,40.800 tweet,40800.0
29-08-2025,14:30,29-08-2025|14:30,8,lorde,13.800 tweet,13800.0
29-08-2025,14:30,29-08-2025|14:30,9,Skrillex,14.200 tweet,14200.0
29-08-2025,15:00,29-08-2025|15:00,1,sabrina,271.000 tweet,271000.0
29-08-2025,15:00,29-08-2025|15:00,10,Unión,251.000 tweet,251000.0
29-08-2025,15:00,29-08-2025|15:00,2,Briatore,3.033 tweet,3033.0
29-08-2025,15:00,29-08-2025|15:00,3,Armani,49.800 tweet,49800.0
29-08-2025,15:00,29-08-2025|15:00,4,Corrientes,58.200 tweet,58200.0
29-08-2025,15:00,29-08-2025|15:00,5,chappell,41.400 tweet,41400.0
29-08-2025,15:00,29-08-2025|15:00,6,jungkook,424.000 tweet,424000.0
29-08-2025,15:00,29-08-2025|15:00,7,lorde,13.200 tweet,13200.0
29-08-2025,15:00,29-08-2025|15:00,8,#felizcumpleanita,,
29-08-2025,15:00,29-08-2025|15:00,9,skrillex,14.600 tweet,14600.0
29-08-2025,15:30,29-08-2025|15:30,1,sabrina,272.000 tweet,272000.0
29-08-2025,15:30,29-08-2025|15:30,10,Unión,247.000 tweet,247000.0
29-08-2025,15:30,29-08-2025|15:30,2,Briatore,3.404 tweet,3404.0
29-08-2025,15:30,29-08-2025|15:30,3,Armani,50.000 tweet,50000.0
29-08-2025,15:30,29-08-2025|15:30,4,Corrientes,58.800 tweet,58800.0
29-08-2025,15:30,29-08-2025|15:30,5,Jungkook,434.000 tweet,434000.0
29-08-2025,15:30,29-08-2025|15:30,6,#felizcumpleanita,,
29-08-2025,15:30,29-08-2025|15:30,7,chappell,38.800 tweet,38800.0
29-08-2025,15:30,29-08-2025|15:30,8,lorde,12.200 tweet,12200.0
29-08-2025,15:30,29-08-2025|15:30,9,skrillex,12.600 tweet,12600.0
29-08-2025,16:00,29-08-2025|16:00,1,sabrina,278.000 tweet,278000.0
29-08-2025,16:00,29-08-2025|16:00,10,Unión,256.000 tweet,256000.0
29-08-2025,16:00,29-08-2025|16:00,2,Briatore,3.716 tweet,3716.0
29-08-2025,16:00,29-08-2025|16:00,3,Armani,50.000 tweet,50000.0
29-08-2025,16:00,29-08-2025|16:00,4,Corrientes,59.599 tweet,59599.0
29-08-2025,16:00,29-08-2025|16:00,5,jungkook,443.000 tweet,443000.0
29-08-2025,16:00,29-08-2025|16:00,6,#felizcumpleanita,,
29-08-2025,16:00,29-08-2025|16:00,7,chappell,39.000 tweet,39000.0
29-08-2025,16:00,29-08-2025|16:00,8,skrillex,12.800 tweet,12800.0
29-08-2025,16:00,29-08-2025|16:00,9,lorde,12.600 tweet,12600.0
29-08-2025,16:30,29-08-2025|16:30,1,sabrina,277.000 tweet,277000.0
29-08-2025,16:30,29-08-2025|16:30,10,Unión,252.000 tweet,252000.0
29-08-2025,16:30,29-08-2025|16:30,2,Briatore,4.077 tweet,4077.0
29-08-2025,16:30,29-08-2025|16:30,3,Armani,50.599 tweet,50599.0
29-08-2025,16:30,29-08-2025|16:30,4,Corrientes,59.800 tweet,59800.0
29-08-2025,16:30,29-08-2025|16:30,5,jungkook,450.000 tweet,450000.0
29-08-2025,16:30,29-08-2025|16:30,6,#felizcumpleanita,,
29-08-2025,16:30,29-08-2025|16:30,7,chappell,36.000 tweet,36000.0
29-08-2025,16:30,29-08-2025|16:30,8,lorde,11.399 tweet,11399.0
29-08-2025,16:30,29-08-2025|16:30,9,Skrillex,11.600 tweet,11600.0
29-08-2025,17:00,29-08-2025|17:00,1,sabrina,283.000 tweet,283000.0
29-08-2025,17:00,29-08-2025|17:00,10,Lolla,61.400 tweet,61400.0
29-08-2025,17:00,29-08-2025|17:00,2,Briatore,4.393 tweet,4393.0
29-08-2025,17:00,29-08-2025|17:00,3,Armani,51.800 tweet,51800.0
29-08-2025,17:00,29-08-2025|17:00,4,Corrientes,60.400 tweet,60400.0
29-08-2025,17:00,29-08-2025|17:00,5,jungkook,462.000 tweet,462000.0
29-08-2025,17:00,29-08-2025|17:00,6,chappell,36.200 tweet,36200.0
29-08-2025,17:00,29-08-2025|17:00,7,Skrillex,11.800 tweet,11800.0
29-08-2025,17:00,29-08-2025|17:00,8,lorde,11.600 tweet,11600.0
29-08-2025,17:00,29-08-2025|17:00,9,Unión,259.000 tweet,259000.0
29-08-2025,17:30,29-08-2025|17:30,1,sabrina,282.000 tweet,282000.0
29-08-2025,17:30,29-08-2025|17:30,10,Lolla,55.400 tweet,55400.0
29-08-2025,17:30,29-08-2025|17:30,2,Briatore,4.719 tweet,4719.0
29-08-2025,17:30,29-08-2025|17:30,3,Armani,51.000 tweet,51000.0
29-08-2025,17:30,29-08-2025|17:30,4,Corrientes,59.599 tweet,59599.0
29-08-2025,17:30,29-08-2025|17:30,5,jungkook,469.000 tweet,469000.0
29-08-2025,17:30,29-08-2025|17:30,6,chappell,33.599 tweet,33599.0
29-08-2025,17:30,29-08-2025|17:30,7,skrillex,10.800 tweet,10800.0
29-08-2025,17:30,29-08-2025|17:30,8,lorde,9.873 tweet,9873.0
29-08-2025,17:30,29-08-2025|17:30,9,Unión,253.000 tweet,253000.0
29-08-2025,18:00,29-08-2025|18:00,1,sabrina,288.000 tweet,288000.0
29-08-2025,18:00,29-08-2025|18:00,10,Lolla,56.400 tweet,56400.0
29-08-2025,18:00,29-08-2025|18:00,2,Briatore,5.008 tweet,5008.0
29-08-2025,18:00,29-08-2025|18:00,3,Armani,52.000 tweet,52000.0
29-08-2025,18:00,29-08-2025|18:00,4,Corrientes,60.200 tweet,60200.0
29-08-2025,18:00,29-08-2025|18:00,5,jungkook,476.000 tweet,476000.0
29-08-2025,18:00,29-08-2025|18:00,6,chappell,34.599 tweet,34599.0
29-08-2025,18:00,29-08-2025|18:00,7,Skrillex,11.000 tweet,11000.0
29-08-2025,18:00,29-08-2025|18:00,8,lorde,9.970 tweet,9970.0
29-08-2025,18:00,29-08-2025|18:00,9,Unión,259.000 tweet,259000.0
29-08-2025,18:30,29-08-2025|18:30,1,sabrina,287.000 tweet,287000.0
29-08-2025,18:30,29-08-2025|18:30,10,Unión,253.000 tweet,253000.0
29-08-2025,18:30,29-08-2025|18:30,2,Briatore,5.221 tweet,5221.0
29-08-2025,18:30,29-08-2025|18:30,3,Armani,52.400 tweet,52400.0
29-08-2025,18:30,29-08-2025|18:30,4,Corrientes,53.200 tweet,53200.0
29-08-2025,18:30,29-08-2025|18:30,5,jungkook,482.000 tweet,482000.0
29-08-2025,18:30,29-08-2025|18:30,6,skrillex,9.620 tweet,9620.0
29-08-2025,18:30,29-08-2025|18:30,7,chappell,32.000 tweet,32000.0
29-08-2025,18:30,29-08-2025|18:30,8,lorde,9.126 tweet,9126.0
29-08-2025,18:30,29-08-2025|18:30,9,Pistacho,1.035 tweet,1035.0
29-08-2025,19:00,29-08-2025|19:00,1,sabrina,292.000 tweet,292000.0
29-08-2025,19:00,29-08-2025|19:00,10,Velez,13.600 tweet,13600.0
29-08-2025,19:00,29-08-2025|19:00,2,Briatore,5.442 tweet,5442.0
29-08-2025,19:00,29-08-2025|19:00,3,Armani,52.200 tweet,52200.0
29-08-2025,19:00,29-08-2025|19:00,4,Corrientes,54.400 tweet,54400.0
29-08-2025,19:00,29-08-2025|19:00,5,jungkook,489.000 tweet,489000.0
29-08-2025,19:00,29-08-2025|19:00,6,Fecha 8,,
29-08-2025,19:00,29-08-2025|19:00,7,chappell,32.000 tweet,32000.0
29-08-2025,19:00,29-08-2025|19:00,8,skrillex,9.701 tweet,9701.0
29-08-2025,19:00,29-08-2025|19:00,9,lorde,9.201 tweet,9201.0
29-08-2025,19:30,29-08-2025|19:30,1,sabrina,290.000 tweet,290000.0
29-08-2025,19:30,29-08-2025|19:30,10,Pistacho,1.130 tweet,1130.0
29-08-2025,19:30,29-08-2025|19:30,2,Briatore,5.656 tweet,5656.0
29-08-2025,19:30,29-08-2025|19:30,3,Armani,52.400 tweet,52400.0
29-08-2025,19:30,29-08-2025|19:30,4,Corrientes,46.800 tweet,46800.0
29-08-2025,19:30,29-08-2025|19:30,5,jungkook,493.000 tweet,493000.0
29-08-2025,19:30,29-08-2025|19:30,6,skrillex,9.019 tweet,9019.0
29-08-2025,19:30,29-08-2025|19:30,7,chappell,30.400 tweet,30400.0
29-08-2025,19:30,29-08-2025|19:30,8,Fecha 9,1.039 tweet,1039.0
29-08-2025,19:30,29-08-2025|19:30,9,lorde,8.602 tweet,8602.0
29-08-2025,20:00,29-08-2025|20:00,1,sabrina,294.000 tweet,294000.0
29-08-2025,20:00,29-08-2025|20:00,10,lorde,8.686 tweet,8686.0
29-08-2025,20:00,29-08-2025|20:00,2,Briatore,5.836 tweet,5836.0
29-08-2025,20:00,29-08-2025|20:00,3,Armani,53.200 tweet,53200.0
29-08-2025,20:00,29-08-2025|20:00,4,Corrientes,47.000 tweet,47000.0
29-08-2025,20:00,29-08-2025|20:00,5,jungkook,501.000 tweet,501000.0
29-08-2025,20:00,29-08-2025|20:00,6,Fecha 9,1.108 tweet,1108.0
29-08-2025,20:00,29-08-2025|20:00,7,skrillex,9.090 tweet,9090.0
29-08-2025,20:00,29-08-2025|20:00,8,chappell,31.200 tweet,31200.0
29-08-2025,20:00,29-08-2025|20:00,9,Pistacho,1.195 tweet,1195.0
29-08-2025,20:30,29-08-2025|20:30,1,sabrina,292.000 tweet,292000.0
29-08-2025,20:30,29-08-2025|20:30,10,Fecha 9,1.129 tweet,1129.0
29-08-2025,20:30,29-08-2025|20:30,2,Casa Rosada,5.376 tweet,5376.0
29-08-2025,20:30,29-08-2025|20:30,3,Briatore,6.020 tweet,6020.0
29-08-2025,20:30,29-08-2025|20:30,4,Armani,53.200 tweet,53200.0
29-08-2025,20:30,29-08-2025|20:30,5,Barracas,2.049 tweet,2049.0
29-08-2025,20:30,29-08-2025|20:30,6,Corrientes,41.800 tweet,41800.0
29-08-2025,20:30,29-08-2025|20:30,7,jungkook,505.000 tweet,505000.0
29-08-2025,20:30,29-08-2025|20:30,8,skrillex,8.388 tweet,8388.0
29-08-2025,20:30,29-08-2025|20:30,9,chappell,29.600 tweet,29600.0
29-08-2025,21:00,29-08-2025|21:00,1,sabrina,297.000 tweet,297000.0
29-08-2025,21:00,29-08-2025|21:00,10,River,152.000 tweet,152000.0
29-08-2025,21:00,29-08-2025|21:00,2,Casa Rosada,8.057 tweet,8057.0
29-08-2025,21:00,29-08-2025|21:00,3,Barracas,2.426 tweet,2426.0
29-08-2025,21:00,29-08-2025|21:00,4,Briatore,6.204 tweet,6204.0
29-08-2025,21:00,29-08-2025|21:00,5,Armani,53.000 tweet,53000.0
29-08-2025,21:00,29-08-2025|21:00,6,Corrientes,41.800 tweet,41800.0
29-08-2025,21:00,29-08-2025|21:00,7,jungkook,514.000 tweet,514000.0
29-08-2025,21:00,29-08-2025|21:00,8,skrillex,8.460 tweet,8460.0
29-08-2025,21:00,29-08-2025|21:00,9,chappell,29.600 tweet,29600.0
29-08-2025,21:30,29-08-2025|21:30,1,sabrina,296.000 tweet,296000.0
29-08-2025,21:30,29-08-2025|21:30,10,Lobo Medina,,
29-08-2025,21:30,29-08-2025|21:30,2,Casa Rosada,11.800 tweet,11800.0
29-08-2025,21:30,29-08-2025|21:30,3,Barracas,2.911 tweet,2911.0
29-08-2025,21:30,29-08-2025|21:30,4,Briatore,6.370 tweet,6370.0
29-08-2025,21:30,29-08-2025|21:30,5,Franco,66.000 tweet,66000.0
29-08-2025,21:30,29-08-2025|21:30,6,Corrientes,37.400 tweet,37400.0
29-08-2025,21:30,29-08-2025|21:30,7,Tapia,4.053 tweet,4053.0
29-08-2025,21:30,29-08-2025|21:30,8,jungkook,518.000 tweet,518000.0
29-08-2025,21:30,29-08-2025|21:30,9,Newell,3.160 tweet,3160.0
29-08-2025,22:00,29-08-2025|22:00,1,Lobo Medina,1.036 tweet,1036.0
29-08-2025,22:00,29-08-2025|22:00,10,jungkook,526.000 tweet,526000.0
29-08-2025,22:00,29-08-2025|22:00,2,Casa Rosada,14.800 tweet,14800.0
29-08-2025,22:00,29-08-2025|22:00,3,sabrina,302.000 tweet,302000.0
29-08-2025,22:00,29-08-2025|22:00,4,Barracas,3.430 tweet,3430.0
29-08-2025,22:00,29-08-2025|22:00,5,Briatore,6.551 tweet,6551.0
29-08-2025,22:00,29-08-2025|22:00,6,Loyola,2.068 tweet,2068.0
29-08-2025,22:00,29-08-2025|22:00,7,Tapia,4.338 tweet,4338.0
29-08-2025,22:00,29-08-2025|22:00,8,Franco,67.800 tweet,67800.0
29-08-2025,22:00,29-08-2025|22:00,9,Corrientes,38.599 tweet,38599.0
29-08-2025,22:30,29-08-2025|22:30,1,Lobo Medina,2.584 tweet,2584.0
29-08-2025,22:30,29-08-2025|22:30,10,#Independiente,2.580 tweet,2580.0
29-08-2025,22:30,29-08-2025|22:30,2,Casa Rosada,17.200 tweet,17200.0
29-08-2025,22:30,29-08-2025|22:30,3,sabrina,301.000 tweet,301000.0
29-08-2025,22:30,29-08-2025|22:30,4,Barracas,3.695 tweet,3695.0
29-08-2025,22:30,29-08-2025|22:30,5,Briatore,6.677 tweet,6677.0
29-08-2025,22:30,29-08-2025|22:30,6,Loyola,2.714 tweet,2714.0
29-08-2025,22:30,29-08-2025|22:30,7,Instituto,12.200 tweet,12200.0
29-08-2025,22:30,29-08-2025|22:30,8,Tapia,4.436 tweet,4436.0
29-08-2025,22:30,29-08-2025|22:30,9,Grave,96.400 tweet,96400.0
29-08-2025,23:00,29-08-2025|23:00,1,Lobo Medina,2.927 tweet,2927.0
29-08-2025,23:00,29-08-2025|23:00,10,Grave,98.600 tweet,98600.0
29-08-2025,23:00,29-08-2025|23:00,2,sabrina,306.000 tweet,306000.0
29-08-2025,23:00,29-08-2025|23:00,3,Casa Rosada,20.200 tweet,20200.0
29-08-2025,23:00,29-08-2025|23:00,4,Briatore,6.829 tweet,6829.0
29-08-2025,23:00,29-08-2025|23:00,5,Barracas,4.016 tweet,4016.0
29-08-2025,23:00,29-08-2025|23:00,6,Loyola,2.962 tweet,2962.0
29-08-2025,23:00,29-08-2025|23:00,7,Instituto,12.000 tweet,12000.0
29-08-2025,23:00,29-08-2025|23:00,8,Tapia,4.680 tweet,4680.0
29-08-2025,23:00,29-08-2025|23:00,9,#LaVozAgentina,2.587 tweet,2587.0
29-08-2025,23:30,29-08-2025|23:30,1,Lobo Medina,3.866 tweet,3866.0
29-08-2025,23:30,29-08-2025|23:30,10,Mazzanti,,
29-08-2025,23:30,29-08-2025|23:30,2,Vaccari,,
29-08-2025,23:30,29-08-2025|23:30,3,sabrina,305.000 tweet,305000.0
29-08-2025,23:30,29-08-2025|23:30,4,Casa Rosada,23.799 tweet,23799.0
29-08-2025,23:30,29-08-2025|23:30,5,#Independiente,3.021 tweet,3021.0
29-08-2025,23:30,29-08-2025|23:30,6,Briatore,6.937 tweet,6937.0
29-08-2025,23:30,29-08-2025|23:30,7,Zabala,,
29-08-2025,23:30,29-08-2025|23:30,8,Barracas,4.187 tweet,4187.0
29-08-2025,23:30,29-08-2025|23:30,9,Tapia,4.605 tweet,4605.0
29-10-2024,10:00,29-10-2024|10:00,1,Rodri,2.860.000 tweet,2860000.0
29-10-2024,10:00,29-10-2024|10:00,10,#ElClubDelMoro,,
29-10-2024,10:00,29-10-2024|10:00,2,Villa Gesell,2.472 tweet,2472.0
29-10-2024,10:00,29-10-2024|10:00,3,Vinicius,2.280.000 tweet,2280000.0
29-10-2024,10:00,29-10-2024|10:00,4,Balón de Oro,1.080.000 tweet,1080000.0
29-10-2024,10:00,29-10-2024|10:00,5,Coty,26.400 tweet,26400.0
29-10-2024,10:00,29-10-2024|10:00,6,#BuenMartes,,
29-10-2024,10:00,29-10-2024|10:00,7,Lautaro,100.000 tweet,100000.0
29-10-2024,10:00,29-10-2024|10:00,8,#BallonDor,1.259.999 tweet,1259999.0
29-10-2024,10:00,29-10-2024|10:00,9,Dibu,104.000 tweet,104000.0
29-10-2024,14:00,29-10-2024|14:00,1,Rodri,2.559.999 tweet,2559999.0
29-10-2024,14:00,29-10-2024|14:00,10,#BuenMartes,1.391 tweet,1391.0
29-10-2024,14:00,29-10-2024|14:00,2,Coty,32.400 tweet,32400.0
29-10-2024,14:00,29-10-2024|14:00,3,Vinicius,1.799.999 tweet,1799999.0
29-10-2024,14:00,29-10-2024|14:00,4,Villa Gesell,6.539 tweet,6539.0
29-10-2024,14:00,29-10-2024|14:00,5,Balón de Oro,913.000 tweet,913000.0
29-10-2024,14:00,29-10-2024|14:00,6,Lautaro,80.000 tweet,80000.0
29-10-2024,14:00,29-10-2024|14:00,7,Dibu,110.000 tweet,110000.0
29-10-2024,14:00,29-10-2024|14:00,8,#BallonDor,1.160.000 tweet,1160000.0
29-10-2024,14:00,29-10-2024|14:00,9,Otro 29,2.943 tweet,2943.0
29-10-2024,20:00,29-10-2024|20:00,1,Mi Argentina,6.631 tweet,6631.0
29-10-2024,20:00,29-10-2024|20:00,10,River,182.000 tweet,182000.0
29-10-2024,20:00,29-10-2024|20:00,2,Rodri,1.460.000 tweet,1460000.0
29-10-2024,20:00,29-10-2024|20:00,3,Coty,38.000 tweet,38000.0
29-10-2024,20:00,29-10-2024|20:00,4,Villa Gesell,13.200 tweet,13200.0
29-10-2024,20:00,29-10-2024|20:00,5,Vinicius,785.000 tweet,785000.0
29-10-2024,20:00,29-10-2024|20:00,6,Deyverson,9.913 tweet,9913.0
29-10-2024,20:00,29-10-2024|20:00,7,Balón de Oro,477.000 tweet,477000.0
29-10-2024,20:00,29-10-2024|20:00,8,Mineiro,53.599 tweet,53599.0
29-10-2024,20:00,29-10-2024|20:00,9,MAULLANDO CON FURIA,8.640 tweet,8640.0
29-10-2025,00:00,29-10-2025|00:00,1,#MasterChefCelebrity,,
29-10-2025,00:00,29-10-2025|00:00,10,Comando Vermelho,147.000 tweet,147000.0
29-10-2025,00:00,29-10-2025|00:00,2,Esteban,8.304 tweet,8304.0
29-10-2025,00:00,29-10-2025|00:00,3,Río de Janeiro,527.000 tweet,527000.0
29-10-2025,00:00,29-10-2025|00:00,4,Guillermo Moreno,12.000 tweet,12000.0
29-10-2025,00:00,29-10-2025|00:00,5,Atlético Mineiro,5.266 tweet,5266.0
29-10-2025,00:00,29-10-2025|00:00,6,Cristina,62.000 tweet,62000.0
29-10-2025,00:00,29-10-2025|00:00,7,jungkook,1.400.000 tweet,1400000.0
29-10-2025,00:00,29-10-2025|00:00,8,Miguel Angel,10.399 tweet,10399.0
29-10-2025,00:00,29-10-2025|00:00,9,Palermo,4.749 tweet,4749.0
29-10-2025,00:30,29-10-2025|00:30,1,#MasterChefCelebrity,,
29-10-2025,00:30,29-10-2025|00:30,10,Comando Vermelho,150.000 tweet,150000.0
29-10-2025,00:30,29-10-2025|00:30,2,Esteban,8.665 tweet,8665.0
29-10-2025,00:30,29-10-2025|00:30,3,Río de Janeiro,539.000 tweet,539000.0
29-10-2025,00:30,29-10-2025|00:30,4,MARCOS EN YOUTUBE,,
29-10-2025,00:30,29-10-2025|00:30,5,Guillermo Moreno,12.600 tweet,12600.0
29-10-2025,00:30,29-10-2025|00:30,6,Cristina,61.800 tweet,61800.0
29-10-2025,00:30,29-10-2025|00:30,7,Miguel Angel,9.841 tweet,9841.0
29-10-2025,00:30,29-10-2025|00:30,8,jungkook,1.380.000 tweet,1380000.0
29-10-2025,00:30,29-10-2025|00:30,9,Atlético Mineiro,5.770 tweet,5770.0
29-10-2025,01:00,29-10-2025|01:00,1,#MasterChefCelebrity,,
29-10-2025,01:00,29-10-2025|01:00,10,Atlético Mineiro,6.073 tweet,6073.0
29-10-2025,01:00,29-10-2025|01:00,2,Esteban,9.001 tweet,9001.0
29-10-2025,01:00,29-10-2025|01:00,3,MARCOS EN YOUTUBE,1.789 tweet,1789.0
29-10-2025,01:00,29-10-2025|01:00,4,Río de Janeiro,548.000 tweet,548000.0
29-10-2025,01:00,29-10-2025|01:00,5,#PLAYBACKESTRENO,1.376 tweet,1376.0
29-10-2025,01:00,29-10-2025|01:00,6,Cristina,62.400 tweet,62400.0
29-10-2025,01:00,29-10-2025|01:00,7,Miguel Angel,10.000 tweet,10000.0
29-10-2025,01:00,29-10-2025|01:00,8,jungkook,1.400.000 tweet,1400000.0
29-10-2025,01:00,29-10-2025|01:00,9,cami jara,,
29-10-2025,01:30,29-10-2025|01:30,1,#MasterChefCelebrity,,
29-10-2025,01:30,29-10-2025|01:30,10,#MOST_WANTED_IN_BUENOSAIRES,9.465 tweet,9465.0
29-10-2025,01:30,29-10-2025|01:30,2,Esteban,9.043 tweet,9043.0
29-10-2025,01:30,29-10-2025|01:30,3,#PLAYBACKESTRENO,1.712 tweet,1712.0
29-10-2025,01:30,29-10-2025|01:30,4,MARCOS EN YOUTUBE,2.537 tweet,2537.0
29-10-2025,01:30,29-10-2025|01:30,5,Río de Janeiro,556.000 tweet,556000.0
29-10-2025,01:30,29-10-2025|01:30,6,cami jara,,
29-10-2025,01:30,29-10-2025|01:30,7,Cristina,61.400 tweet,61400.0
29-10-2025,01:30,29-10-2025|01:30,8,jungkook,1.380.000 tweet,1380000.0
29-10-2025,01:30,29-10-2025|01:30,9,Comando Vermelho,155.000 tweet,155000.0
29-10-2025,02:00,29-10-2025|02:00,1,#MasterChefCelebrityArgentina,3.192 tweet,3192.0
29-10-2025,02:00,29-10-2025|02:00,10,#MOST_WANTED_IN_BUENOSAIRES,9.521 tweet,9521.0
29-10-2025,02:00,29-10-2025|02:00,2,Esteban,9.204 tweet,9204.0
29-10-2025,02:00,29-10-2025|02:00,3,#PLAYBACKESTRENO,1.921 tweet,1921.0
29-10-2025,02:00,29-10-2025|02:00,4,MARCOS EN YOUTUBE,2.754 tweet,2754.0
29-10-2025,02:00,29-10-2025|02:00,5,Río de Janeiro,561.000 tweet,561000.0
29-10-2025,02:00,29-10-2025|02:00,6,Cristina,62.599 tweet,62599.0
29-10-2025,02:00,29-10-2025|02:00,7,jungkook,1.380.000 tweet,1380000.0
29-10-2025,02:00,29-10-2025|02:00,8,cami jara,,
29-10-2025,02:00,29-10-2025|02:00,9,Comando Vermelho,157.000 tweet,157000.0
29-10-2025,02:30,29-10-2025|02:30,1,#MasterChefCelebrityArgentina,3.196 tweet,3196.0
